"棒材, 半成品, 线材；10<d≤16",去皮及调质(SH+V)或冷拔及调质(K+V),830~980,≥570,≥8,,,,,,,,,,,,
"棒材, 半成品, 线材；16<d≤40",去皮及调质(SH+V)或冷拔及调质(K+V),780~930,≥490,≥10,,,,,,,,,,,,
"棒材, 半成品, 线材；40<d≤100",去皮及调质(SH+V)或冷拔及调质(K+V),740~880,≥450,≥11,,,,,,,,,,,,
牌号,C30,,,,,,,,,,,,,,,
对应标准,DIN EN ISO 683-1-2018 热处理钢、合金钢和易切削钢 -- 第1部分：调质非合金钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,优质非合金钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,更多,,,,,,
最小值,0.27,0.1,0.5,-,-,-,-,-,-,Cr+Mo+Ni≤0.63,,,,,,
最大值,0.34,0.4,0.8,0.045,0.045,0.4,0.4,0.3,0.1,Cr+Mo+Ni≤0.63,,,,,,
直径d 或 厚度t mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,
d≤16; t≤8,调质（QT）,600~750,≥400,≥18,,,,,,,,,,,,
16＜d≤40；8＜t≤20,调质（QT）,550~700,≥350,≥20,,,,,,,,,,,,
40＜d≤100；20＜t≤60,调质（QT）,500~650,≥300,≥21,,,,,,,,,,,,
d≤16；t≤16,正火（N）,≥510,≥280,≥20,,,,,,,,,,,,
16<d≤100；16＜t≤100,正火（N）,≥480,≥250,≥21,,,,,,,,,,,,
100<d≤250；100＜t≤250,正火（N）,≥460,≥230,≥21,,,,,,,,,,,,
牌号,S500J0,,,,,,,,,,,,,,,
欧标钢号,1.0502,,,,,,,,,,,,,,,
对应标准,EN 10025-2-2019 热轧结构钢产品 - 第2部分：非合金结构钢的交货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,镇静钢,,,,,,,,,,,,,,,
说明,①本标准说明了扁长产品及半成品的技术供货条件，规定了明确的供货条款下，按照化学成分表及机械性能表中给出热轧非合金优质钢平板和长形产品的组别和等级。此标准也对三种工程类用钢做了补充说明。此标准不适用于中空型材结构和管材。 ②本技术供货条件适用于： ——对于S460JR、J0、J2、K2和S500J0的长形产品，厚度为≥3mm和≤150mm; ——对于质量级别JR、J0、J2和K2的板材产品，厚度≤400mm; ——对于其他强度等级和质量级别的板材和长形产品，厚度≤250mm。 ③除在+N(正火状态)条件下供货的产品外，此标准中说明的钢制品未经热处理。允许进行消除应力退火。在+N条件下供货的产品可进行热成形和/或供货后正火。 ④按照此标准要求转换成轧制品的半成品需要按照订货时的协议。化学成分需要在订货时协商确定，但是也应该在化学成分表的范围内。 ⑤对于特殊要求的等级和产品形式应在订货时做出说明。,,,,,,,,,,,,,,,
密度,7.85 g/cm3,,,,,,,,,,,,,,,
Unnamed: 0,成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,N,Ti,V,Nb,,
d≤40,最小值,-,-,-,-,-,-,-,-,-,-,-,-,-,,
d≤40,最大值,0.2,0.55,1.7,0.03,0.03,0.29,0.42,0.55,0.11,0.025,0.05,0.13,0.05,,
条件,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,冲击吸收能量KV2 J,,,,,,,,,,,,
长材; 3≤t≤16,580~760,≥500,≥15,0°C≥27,,,,,,,,,,,,
长材; 16<t≤40,580~760,≥480,≥15,≥27,,,,,,,,,,,,
长材; 40<t≤63,580~760,≥460,≥15,≥27,,,,,,,,,,,,
长材; 63<t≤80,580~760,≥450,≥15,≥27,,,,,,,,,,,,
长材; 80<t≤100,580~760,≥450,≥15,≥27,,,,,,,,,,,,
长材; 100<t≤150,560~750,≥450,≥15,≥27,,,,,,,,,,,,
牌号,C10GC,,,,,,,,,,,,,,,
对应标准,ISO 4954-2018 冷镦和冷挤压用钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si ①,Mn,P,S,Cr,Ni,Cu,Mo,Al ①,更多,,,,,
最小值,0.08,0.15,0.3,-,-,-,-,-,-,-,Cr+Ni+Mo≤0.50,,,,,
最大值,0.12,0.25,0.5,0.025,0.025,0.3,0.3,0.3,0.1,0.015,Cr+Ni+Mo≤0.50,,,,,
美国UNS,G11080,,,,,,,,,,,,,,,
ASTM  型号或牌号,1108,,,,,,,,,,,,,,,
对应标准,ASTM A29/A29M-2020 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,易切削性,,,,,,,,,,,,,,,
标签,硫处理碳素钢  易切削钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,0.08,0.6,-,0.08,,,,,,,,,,,,
最大值,0.13,0.8,0.04,0.13,,,,,,,,,,,,
牌号,S50C,,,,,,,,,,,,,,,
对应标准,Q/BQB 517-2018 冷镦钢盘条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,①本标准规定了冷镦钢盘条的尺寸、 外形、 重量及允许偏差、 技术要求、 检验与试验、 包装、 标志和 检验文件等。 ②本标准适用于宝山钢铁股份有限公司生产的冷镦钢无扭控冷热轧盘条。 主要用于制造汽车、 电子、 机械等行业使用的高等级冷成型紧固件、 异形件等。 ③表面质量要求，B-系列冷镦钢严于冷镦钢。 ④非金属夹杂物检验，为必做项目，B-系列冷镦钢规定了更高的合格级别,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,,,,,,,
最小值,0.47,0.15,0.6,-,-,-,-,-,-,,,,,,,
最大值,0.53,0.35,0.9,0.02,0.02,0.2,0.2,0.2,0.06,,,,,,,
牌号,15B37H,,,,,,,,,,,,,,,
美国UNS,H15371,,,,,,,,,,,,,,,
对应标准,ASTM A304-2016 须符合淬火淬透性要求的碳钢与合金钢棒材规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr ①,Ni ①,Cu ①,Mo ①,B,,,,,,
最小值,0.3,0.15,1,-,-,-,-,-,-,0.0005,,,,,,
最大值,0.39,0.35,1.5,0.04,0.05,0.2,0.25,0.35,0.06,-,,,,,,
牌号,1042,,,,,,,,,,,,,,,
美国UNS,G10420,,,,,,,,,,,,,,,
对应标准,SAE J403-2014 碳钢的化学成分,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,•“Flat Rolled Products”适用于结构型材、板材、带材、薄板和焊管。 •“Long Products”适用于锻造、热轧和冷加工棒材、盘条和无缝管的半成品。,,,,,,,,,,,,,,,
Unnamed: 0,成分,C,Mn,P,S,,,,,,,,,,,
Flat Rolled Products,最小值,0.4,0.6,-,-,,,,,,,,,,,
Flat Rolled Products,最大值,0.47,0.9,0.03,0.035,,,,,,,,,,,
牌号,SWRCH16K,,,,,,,,,,,,,,,
对应标准,JIS G 3507-1-2010 冷镦用碳钢 盘条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,镇静钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.13,0.1,0.6,-,-,-,-,-,,,,,,,,
最大值,0.18,0.35,0.9,0.03,0.035,0.2,0.2,0.3,,,,,,,,
牌号,S235J0,,,,,,,,,,,,,,,
欧标钢号,1.0114,,,,,,,,,,,,,,,
对应标准,EN 10025-2-2019 热轧结构钢产品 - 第2部分：非合金结构钢的交货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,不允许沸腾钢,,,,,,,,,,,,,,,
说明,①本标准说明了扁长产品及半成品的技术供货条件，规定了明确的供货条款下，按照化学成分表及机械性能表中给出热轧非合金优质钢平板和长形产品的组别和等级。此标准也对三种工程类用钢做了补充说明。此标准不适用于中空型材结构和管材。 ②本技术供货条件适用于： ——对于S460JR、J0、J2、K2和S500J0的长形产品，厚度为≥3mm和≤150mm; ——对于质量级别JR、J0、J2和K2的板材产品，厚度≤400mm; ——对于其他强度等级和质量级别的板材和长形产品，厚度≤250mm。 ③除在+N(正火状态)条件下供货的产品外，此标准中说明的钢制品未经热处理。允许进行消除应力退火。在+N条件下供货的产品可进行热成形和/或供货后正火。 ④按照此标准要求转换成轧制品的半成品需要按照订货时的协议。化学成分需要在订货时协商确定，但是也应该在化学成分表的范围内。 ⑤对于特殊要求的等级和产品形式应在订货时做出说明。,,,,,,,,,,,,,,,
密度,7.85 g/cm3,,,,,,,,,,,,,,,
成分,C,Mn,P,S,Cr,Ni,Cu,Mo,N,,,,,,,
最小值,-,-,-,-,-,-,-,-,-,,,,,,,
最大值,0.17,1.4,0.03,0.03,0.29,0.42,0.55,0.11,0.012,,,,,,,
条件,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,冲击吸收能量KV2 J,,,,,,,,,,,,
长材和扁平材; t≤1,360~510,≥235,≥17,0°C≥27,,,,,,,,,,,,
长材和扁平材; 1<t≤1.5,360~510,≥235,≥18,≥27,,,,,,,,,,,,
长材和扁平材; 1.5<t≤2,360~510,≥235,≥19,≥27,,,,,,,,,,,,
长材和扁平材; 2<t≤2.5,360~510,≥235,≥20,≥27,,,,,,,,,,,,
长材和扁平材; 2.5<t<3,360~510,≥235,≥21,≥27,,,,,,,,,,,,
长材和扁平材; 3≤t≤16,360~510,≥235,≥26,≥27,,,,,,,,,,,,
长材和扁平材; 16<t≤40,360~510,≥225,≥26,≥27,,,,,,,,,,,,
长材和扁平材; 40<t≤63,360~510,≥215,≥25,≥27,,,,,,,,,,,,
长材和扁平材; 63<t≤80,360~510,≥215,≥24,≥27,,,,,,,,,,,,
长材和扁平材; 80<t≤100,360~510,≥215,≥24,≥27,,,,,,,,,,,,
长材和扁平材; 100<t≤150,350~500,≥195,≥22,≥27,,,,,,,,,,,,
长材和扁平材; 150<t≤200,340~490,≥185,≥21,≥27,,,,,,,,,,,,
长材和扁平材; 200<t≤250,340~490,≥175,≥21,≥27,,,,,,,,,,,,
长材和扁平材; 250<t≤400,330~480,≥165,≥21,≥27,,,,,,,,,,,,
美国UNS,G10460,,,,,,,,,,,,,,,
ASTM  型号或牌号,1046,,,,,,,,,,,,,,,
对应标准,ASTM A29/A29M-2020 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,冲击韧性  易切削性  淬透性,,,,,,,,,,,,,,,
标签,非硫处理碳素钢,,,,,,,,,,,,,,,
说明,1046中碳调质钢，强度、韧性及淬透性均高，调质处理后可获得较好的综合力学性能，切削加工性能尚好，但焊接性能差，冷变形塑性低，有回火脆性倾向，一般在调质状态下使用，也可在淬火和回火或正火状态下使用。用于制造受磨损的零件，如转轴、心轴、曲轴、花键轴、连杆、万向节轴、啮合杆、齿轮、离合器盘、螺栓、螺母等。,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,0.43,0.7,-,-,,,,,,,,,,,,
最大值,0.5,1,0.04,0.05,,,,,,,,,,,,
美国UNS,G15480,,,,,,,,,,,,,,,
ASTM  型号或牌号,1548,,,,,,,,,,,,,,,
旧牌号,1048,,,,,,,,,,,,,,,
对应标准,ASTM A29/A29M-2020 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,高锰碳钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,0.44,1.1,-,-,,,,,,,,,,,,
最大值,0.52,1.4,0.04,0.05,,,,,,,,,,,,
牌号,C17C,,,,,,,,,,,,,,,
德国W-Nr.,1.0434,,,,,,,,,,,,,,,
对应标准,DIN EN 10263-2-2017 钢棒，棒材和线材冷镦和冷挤压 钢- 第2部分：冷加工后的交货技术条件不适用于热处理钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,非热处理钢,,,,,,,,,,,,,,,
说明,"②牌号或数字代号后缀字符表示材料状态或热处理名称，比如：C10C +U, C10C +U+PE等",,,,,,,,,,,,,,,
成分,C,Si ①,Mn,P,S,Al ②,,,,,,,,,,
最小值,0.15,-,0.65,-,-,0.02,,,,,,,,,,
最大值,0.19,0.1,0.85,0.025,0.025,0.06,,,,,,,,,,
条件,热处理或状态,抗拉强度σb Mpa,断面收缩率ψ %,,,,,,,,,,,,,
"盘条,钢棒；5＜d≤100",热轧或未处理及去皮(+U或+U+PE),≤520,≥58,,,,,,,,,,,,,
"盘条,钢棒；5＜d≤100",球化退火或球化退火及去皮（+AC or +AC+PE）,≤440,≥65,,,,,,,,,,,,,
"钢棒,钢丝；5＜d≤10",未处理及冷拔（+U+C),≤610,≥56,,,,,,,,,,,,,
"钢棒,钢丝；10＜d≤40",未处理及冷拔（+U+C),≤600,≥56,,,,,,,,,,,,,
"钢棒,钢丝；2＜d≤5",未处理及冷拔及球化处理（+U+C+AC）,≤430,≥67,,,,,,,,,,,,,
"钢棒,钢丝；5＜d≤40",未处理及冷拔及球化处理（+U+C+AC）,≤420,≥67,,,,,,,,,,,,,
"盘条,钢棒；2＜d≤5",未经处理及冷拔及球化处理及平整 (+U+C+AC+LC),≤470,≥63,,,,,,,,,,,,,
"盘条,钢棒；5＜d≤40",未经处理及冷拔及球化处理及平整 (+U+C+AC+LC),≤460,≥63,,,,,,,,,,,,,
"钢棒,钢丝；5＜d≤10",球化退火及冷拉（+AC+C）,≤530,≥60,,,,,,,,,,,,,
"钢棒,钢丝；10＜d≤40",球化退火及冷拉（+AC+C）,≤520,≥60,,,,,,,,,,,,,
牌号,C10R,,,,,,,,,,,,,,,
对应标准,ISO 683-11-2012 热处理钢、合金钢和易切削钢 -- 第11部分：表面硬化钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,,,,,,,
最小值,0.07,0.15,0.3,-,0.02,-,-,-,-,,,,,,,
最大值,0.13,0.4,0.6,0.025,0.04,0.4,0.4,0.3,0.1,,,,,,,
牌号,C30E,,,,,,,,,,,,,,,
对应标准,ISO 683-18-2014 热处理钢、合金钢和易切削钢 -- 第18部分：光面钢制品,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,更多,,,,,,
最小值,0.27,0.1,0.5,-,-,-,-,-,-,Cr+Mo+Ni≤0.63,,,,,,
最大值,0.34,0.4,0.8,0.025,0.035,0.4,0.4,0.3,0.1,Cr+Mo+Ni≤0.63,,,,,,
厚度 t mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,硬度 HBW,冲击吸收能量KV2 J,,,,,,,,,,
5≤t≤10,Cold drawn (+C),610~910,≥455,≥6,,,,,,,,,,,,
10＜t≤16,Cold drawn (+C),570~870,≥420,≥7,,,,,,,,,,,,
16＜t≤40,Cold drawn (+C),550~850,≥345,≥8,,,,,,,,,,,,
40＜t≤63,Cold drawn (+C),520~820,≥300,≥9,,,,,,,,,,,,
63＜t≤100,Cold drawn (+C),480~780,≥250,≥9,,,,,,,,,,,,
16＜t≤100,As-rolled + peeled (+SH),480~680,,,145~198,,,,,,,,,,,
16＜t≤40,Quenched and tempered and peeled (+QT+SH),550~750,≥350,≥20,,≥40,,,,,,,,,,
40＜t≤100,Quenched and tempered and peeled (+QT+SH),500~650,≥300,≥20,,≥40,,,,,,,,,,
牌号,C45E,,,,,,,,,,,,,,,
对应标准,ISO 683-1-2016 淬火和回火用非合金钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,特种钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,更多,,,,,,
最小值,0.42,0.1,0.5,-,-,-,-,-,-,Cr+Mo+Ni≤0.63,,,,,,
最大值,0.5,0.4,0.8,0.025,0.035,0.4,0.4,0.3,0.1,Cr+Mo+Ni≤0.63,,,,,,
直径d 或 厚度t mm,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,冲击吸收能量KV2 J,,,,,,,,,,,
d≤16 or t≤8,700~850,≥490,≥14,≥35,≥15,,,,,,,,,,,
16＜d≤40 or 8＜t≤20,650~800,≥430,≥16,≥40,≥15,,,,,,,,,,,
40＜d≤100 or 20＜t≤60,630~780,≥370,≥17,≥45,≥15,,,,,,,,,,,
牌号,PH 29,,,,,,,,,,,,,,,
对应标准,ISO 9330-4-2000 具有特定高温性能的埋弧焊非合金和合金钢管,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cu ①,,,,,,,,,,
最小值,-,0.1,0.65,-,-,-,,,,,,,,,,
最大值,0.22,0.4,1.4,0.035,0.03,0.25,,,,,,,,,,
厚度 t mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,冲击吸收能量KV2 J,,,,,,,,,,,
t＜16,正火 880~940℃ 空冷,460~580,≥290,"纵向, ≥23; 横向, ≥21",,,,,,,,,,,,
16＜t≤40,正火 880~940℃ 空冷,460~580,≥280,"纵向, ≥23; 横向, ≥21",t＞30，横向27,,,,,,,,,,,
40＜t≤60,正火 880~940℃ 空冷,460~580,≥270,"纵向, ≥23; 横向, ≥21",横向27,,,,,,,,,,,
牌号,XK1016,,,,,,,,,,,,,,,
对应标准,AS /NZS 3678-2016 热轧结构钢板、波纹板和厚板,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,Ti,Al,更多,,,,
最小值,0.12,-,0.8,-,-,-,-,-,-,-,-,Cu+Ni+Cr+Mo≤1,,,,
最大值,0.18,0.5,1.2,0.04,0.04,0.25,0.5,0.4,0.1,0.04,0.1,Cu+Ni+Cr+Mo≤1,,,,
牌号,A108 Grade 1215,,,,,,,,,,,,,,,
美国UNS,G12150,,,,,,,,,,,,,,,
对应标准,ASTM A108-1999 冷成形钢棒品质的标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,易切削钢,,,,,,,,,,,,,,,
说明,本规范涵盖按化学成分生产的标准质量冷加工碳钢棒。标准质量的冷加工棒材适用于热处理，加工成部件，或在成品状态下使用，如轴系，或建筑应用，或用于其他类似用途。钢材的等级由等级编号或化学成分确定。,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,-,0.75,0.04,0.26,,,,,,,,,,,,
最大值,0.09,1.05,0.09,0.35,,,,,,,,,,,,
牌号,28B2,,,,,,,,,,,,,,,
欧标钢号,1.551,,,,,,,,,,,,,,,
对应标准,EN 10263-4-2017 钢棒，冷镦和冷挤压棒材和线材 - 第4部分：交货技术条件：淬火和回火钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,1.本部分EN 10263适用于直径不超过100mm的非合金和合金钢的圆棒、圆棒和线材，用于冷镦、冷挤压、随后的淬火和回火或感应淬火或火焰淬火。 2.EN 10263- 1:2017 对于EN 10263的这个部分是必不可少的。,,,,,,,,,,,,,,,
成分,C,Si ⓔ,Mn,P,S,Cr ⓕ,Cu,B,,,,,,,,
最小值,0.25,-,0.6,-,-,-,-,0.0008,,,,,,,,
最大值,0.3,0.3,0.9,0.025,0.025,0.3,0.25,0.005,,,,,,,,
条件,热处理或状态,抗拉强度σb Mpa,断面收缩率ψ %,,,,,,,,,,,,,
"棒材,杆材,线材;5<d≤25",未经热处理或去皮(+U或+PE),≤630,≥60,,,,,,,,,,,,,
"棒材,杆材,线材;5<d≤25",球化处理或球化处理及去皮(+AC或+AC+PE),≤520,≥64,,,,,,,,,,,,,
线材;5<d≤10,未经热处理及冷拔(+U+C),≤720,≥55,,,,,,,,,,,,,
线材;10<d≤25,未经热处理及冷拔(+U+C),≤710,≥55,,,,,,,,,,,,,
线材;2<d≤5,未经热处理及冷拔及球化处理(+U+C+AC),≤510,≥66,,,,,,,,,,,,,
线材;5<d≤25,未经热处理及冷拔及球化处理(+U+C+AC),≤500,≥66,,,,,,,,,,,,,
线材;2<d≤5,未经热处理及冷拔及球化处理及调质轧制(+U+C+AC+LC),≤550,≥64,,,,,,,,,,,,,
线材;5<d≤25,未经热处理及冷拔及球化处理及调质轧制(+U+C+AC+LC),≤540,≥64,,,,,,,,,,,,,
线材;5<d≤10,球化处理及冷拔(+AC+C),≤610,≥59,,,,,,,,,,,,,
线材;10<d≤25,球化处理及冷拔(+AC+C),≤600,≥59,,,,,,,,,,,,,
牌号,35B2,,,,,,,,,,,,,,,
德国W-Nr.,1.5511,,,,,,,,,,,,,,,
对应标准,DIN EN 10269-2014 规定高温和/或低温性能的紧固件用钢和镍合金,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,调质型钢  锰-硼钢,,,,,,,,,,,,,,,
说明,—本欧洲标准规定了非合金和合金(包括不锈钢)钢和镍合金制成的在高温和/或低温下具有指定性能的紧固件的半成品、棒材的要求。 —本标准的要求也适用于成品紧固件 —EN 10021中的一般交货技术条件也适用于按照本标准提供的产品。,,,,,,,,,,,,,,,
密度,7.85 g/cm3,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S *,B,Al,,,,,,,,,
最小值,0.32,-,0.5,-,-,0.0008,0.02,,,,,,,,,
最大值,0.39,0.4,0.8,0.03,0.015,0.005,-,,,,,,,,,
直径 d mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,冲击吸收能量KV2 J,,,,,,,,,,
-*,#NAME?,≤570,-,-,≥64,-,,,,,,,,,,
d≤60**,#NAME?,500~650,≥300,≥22,≥45,≥55,,,,,,,,,,
60<d≤150**,#NAME?,500~650,≥300,≥22,≥45,≥39,,,,,,,,,,
牌号,IFI-1035,,,,,,,,,,,,,,,
对应标准,"ASTM F2282-2018 机械紧固件用碳素和合金钢丝, 杆材和棒材质量保证要求标准规范",,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
Unnamed: 0,成分,C,Mn,P,S,,,,,,,,,,,
"AIK, SiFg, SiFg",最小值,0.33,0.7,-,-,,,,,,,,,,,
"AIK, SiFg, SiFg",最大值,0.38,0.9,0.02,0.02,,,,,,,,,,,
Unnamed: 0,抗拉强度σb Mpa,断面收缩率ψ %,,,,,,,,,,,,,,
"棒材,杆材；退火",≤81,≥58,,,,,,,,,,,,,,
"棒材,杆材；球化退火",≤75,≥60,,,,,,,,,,,,,,
线材；加工完成后球化退火(SAFS),≤73,≥64,,,,,,,,,,,,,,
线材；Annealed in process(AIP),≤90,≥56,,,,,,,,,,,,,,
线材；加工过程中球化退火(SAIP),≤83,≥58,,,,,,,,,,,,,,
牌号,1013,,,,,,,,,,,,,,,
美国UNS,G10130,,,,,,,,,,,,,,,
对应标准,SAE J403-2014 碳钢的化学成分,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,•“Flat Rolled Products”适用于结构型材、板材、带材、薄板和焊管。 •“Long Products”适用于锻造、热轧和冷加工棒材、盘条和无缝管的半成品。,,,,,,,,,,,,,,,
Unnamed: 0,成分,C,Mn,P,S,,,,,,,,,,,
Flat Rolled Products,最小值,0.11,0.3,-,-,,,,,,,,,,,
Flat Rolled Products,最大值,0.16,0.6,0.03,0.035,,,,,,,,,,,
牌号,C30,,,,,,,,,,,,,,,
德国W-Nr.,1.0528,,,,,,,,,,,,,,,
对应标准,DIN 17200-1987 调质钢材的供货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,优质非合金钢,,,,,,,,,,,,,,,
说明,本标准适用于： ——半成品，例如：初轧坯、扁钢坯、棒料坯。 ——热轧钢 ——热轧或锻造钢棒（圆钢、四方钢、六角钢、八角钢和扁钢） ——热轧宽钢带 ——热轧或冷轧钢板和钢带 ——自由锻锻件和模锻锻件,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Pb,,,,,,,,,,
最小值,0.27,-,0.5,-,-,0.15,,,,,,,,,,
最大值,0.34,0.4,0.8,0.045,0.045,0.33,,,,,,,,,,
条件,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,,,,,,,,,,
钢材;所有尺寸,软化退火(G),,,,,≤170,,,,,,,,,,
钢材;d≤16,调质(V),600~750,≥400,≥18,≥35,,,,,,,,,,,
钢材;16<d≤40,调质(V),550~700,≥350,≥20,≥40,,,,,,,,,,,
钢材;40<d≤100,调质(V),500~650,≥300,≥21,≥45,,,,,,,,,,,
扁钢;d≤16,正火(N),450~630,≥280,,纵向≥23,,,,,,,,,,,
扁钢;16<d≤100,正火(N),450~630,≥250,,≥23,,,,,,,,,,,
扁钢;100<d≤160,正火(N),430~610,≥230,,≥21,,,,,,,,,,,
牌号,S460JR,,,,,,,,,,,,,,,
德国W-Nr.,1.0507,,,,,,,,,,,,,,,
对应标准,DIN EN 10025-2-2019 热轧结构钢产品 - 第2部分：非合金结构钢的交货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,镇静钢,,,,,,,,,,,,,,,
说明,①本标准说明了扁长产品及半成品的技术供货条件，规定了明确的供货条款下，按照化学成分表及机械性能表中给出热轧非合金优质钢平板和长形产品的组别和等级。此标准也对三种工程类用钢做了补充说明。此标准不适用于中空型材结构和管材。 ②本技术供货条件适用于： ——对于S460JR、J0、J2、K2和S500J0的长形产品，厚度为≥3mm和≤150mm; ——对于质量级别JR、J0、J2和K2的板材产品，厚度≤400mm; ——对于其他强度等级和质量级别的板材和长形产品，厚度≤250mm。 ③除在+N(正火状态)条件下供货的产品外，此标准中说明的钢制品未经热处理。允许进行消除应力退火。在+N条件下供货的产品可进行热成形和/或供货后正火。 ④按照此标准要求转换成轧制品的半成品需要按照订货时的协议。化学成分需要在订货时协商确定，但是也应该在化学成分表的范围内。 ⑤对于特殊要求的等级和产品形式应在订货时做出说明。,,,,,,,,,,,,,,,
密度,7.85 g/cm3,,,,,,,,,,,,,,,
Unnamed: 0,成分,C,Si,Mn,P,S,Cu,N,Ti,V,Nb,,,,,
d≤30,最小值,-,-,-,-,-,-,-,-,-,-,,,,,
d≤30,最大值,0.2,0.55,1.7,0.03,0.03,0.55,0.025,0.05,0.13,0.05,,,,,
条件,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,冲击吸收能量KV2 J,,,,,,,,,,,,
长材; 3≤t≤16,550~720,≥460,≥17,20°C≥27,,,,,,,,,,,,
长材; 16<t≤40,550~720,≥440,≥17,≥27,,,,,,,,,,,,
长材; 40<t≤63,550~720,≥420,≥17,≥27,,,,,,,,,,,,
长材; 63<t≤80,550~720,≥400,≥17,≥27,,,,,,,,,,,,
长材; 80<t≤100,550~720,≥390,≥17,≥27,,,,,,,,,,,,
长材; 100<t≤150,530~700,≥390,≥17,≥27,,,,,,,,,,,,
牌号,SWRH57B,,,,,,,,,,,,,,,
对应标准,JIS G 3506-2017 高碳钢线材,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,用于制造高碳钢丝、油回火钢丝、预应力混凝土用高碳钢丝、镀锌钢丝绳、钢缆等的线材。同时，钢琴线材也包括在其中,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.54,0.15,0.6,-,-,,,,,,,,,,,
最大值,0.61,0.35,0.9,0.03,0.03,,,,,,,,,,,
美国UNS,G10170,,,,,,,,,,,,,,,
ASTM  型号或牌号,1017,,,,,,,,,,,,,,,
